,id,early_default,return
0,1,1,0.05009100858014916
1,2,1,0.08643486289742419
2,3,0,0.1058154298715425
3,4,0,0.03508933754756099
4,5,0,0.0809809261244213
5,6,0,0.06985030957085797
6,7,0,0.05073147501433045
7,8,1,0.0727078178221266
8,9,0,0.07160728826220912
9,10,1,0.08645001568311536
10,11,0,0.03309128532580463
11,12,0,0.040517317088403663
12,13,0,0.07213281436603156
13,14,0,0.0887154612903104
14,15,1,0.10183997097993058
15,16,0,0.05959992782880243
16,17,1,0.08781696355820282
17,18,1,0.07288587965166053
18,19,0,0.06359974451955361
19,20,1,0.0603093428297587
20,21,1,0.10575394602356536
21,22,1,0.09589671571363224
22,23,1,0.08658132374815884
23,24,1,0.1015264682516093
24,25,0,0.09932295811709389
25,26,0,0.10724498473533824
26,27,0,0.0976500008092808
27,28,1,0.010451997708495772
28,29,1,0.07584915367344022
29,30,1,0.08893070502233169
30,31,0,0.06629695271992492
31,32,0,0.10158727939252542
32,33,0,0.041945545191737425
33,34,1,0.09184489969823363
34,35,0,0.0885643616354029
35,36,0,0.10209667812676407
36,37,1,0.09605711707814257
37,38,0,0.06682667777822741
38,39,1,0.0793109004207492
39,40,1,0.10901686904606392
40,41,0,0.05249787423919756
41,42,0,0.07856184071456866
42,43,1,0.0689102214497615
43,44,0,0.13053886212355123
44,45,0,0.07307510727574107
45,46,1,0.0694331886782953
46,47,1,0.0984659523388744
47,48,0,0.038718003558844374
48,49,1,0.09051944238471815
49,50,1,0.04567450016608198
50,51,1,0.030220899115516626
51,52,0,0.10695393818726158
52,53,0,0.1079452345045784
53,54,1,0.10909888076575137
54,55,0,0.04921586855091783
55,56,0,0.09322075526587241
56,57,0,0.07708912113841412
57,58,1,0.07678468352879331
58,59,0,0.07482105879039608
59,60,0,0.10952928624020138
60,61,1,0.060744338317509854
61,62,0,0.08542885950433161
62,63,0,0.051213089992219456
63,64,1,0.07938546852053624
64,65,0,0.03887514384988336
65,66,1,0.06431084450046406
66,67,1,0.0752531199032414
67,68,1,0.09025994911424125
68,69,0,0.0836081225715254
69,70,1,0.08001721202104357
70,71,1,0.08191327772257358
71,72,1,0.09349495853922002
72,73,1,0.04121323344891319
73,74,0,0.043520189554616937
74,75,1,0.07609484897293195
75,76,1,0.0967755749185988
76,77,1,0.05025248064964657
77,78,1,0.10987109515550933
78,79,0,0.08091277023350918
79,80,1,0.08261236911762954
80,81,1,0.08420410226529759
81,82,1,0.05908584088393404
82,83,1,0.07273015942565617
83,84,0,0.056670465637671544
84,85,1,0.05633012630411075
85,86,1,0.10250131179004347
86,87,1,0.0692096057387918
87,88,0,0.09722963667959435
88,89,0,0.04500123443171234
89,90,0,0.07228287165610527
90,91,1,0.0644542925446021
91,92,1,0.0775383013953273
92,93,0,0.11329697762297918
93,94,0,0.08381804990827933
94,95,0,0.09593912198386985
95,96,1,0.14707106277680623
96,97,1,0.10941564821327833
97,98,0,0.0942298148564199
98,99,0,0.07936596588693726
99,100,1,0.059194557917127556
100,101,1,0.0861473538104114
101,102,1,0.08696545779624738
102,103,1,0.07541491516525961
103,104,1,0.11355781203682488
104,105,0,0.06992792190257946
105,106,1,0.10272922663593664
106,107,0,0.057495032059715685
107,108,0,0.0945527381644352
108,109,1,0.07750008760523533
109,110,1,0.0846386021648074
110,111,0,0.0706780804148147
111,112,1,0.038153806186300966
112,113,1,0.09037397471804308
113,114,0,0.06665015227948111
114,115,1,-0.0021505798955888684
115,116,0,0.07071893385113809
116,117,1,0.09012860291219896
117,118,1,0.07020408022188031
118,119,0,0.08915385435588573
119,120,1,0.0514905010932848
120,121,1,0.07681464091109023
121,122,1,0.13720560821512529
122,123,0,-0.07303448820635795
123,124,1,0.07564416386868253
124,125,1,0.08713299724479982
125,126,0,0.04220042682736755
126,127,1,0.08202475966612612
127,128,1,0.0721869015775489
128,129,1,0.05762766061355075
129,130,0,0.10382682745323073
130,131,1,0.10788107178820008
131,132,0,0.06779618093589998
132,133,1,0.06335049350970898
133,134,0,0.07075186926754123
134,135,0,0.06011014958126819
135,136,1,0.046667187932209156
136,137,0,0.08330399763452925
137,138,1,0.06452999781020217
138,139,0,0.08541173237077913
139,140,0,0.05636973041837046
140,141,1,0.06994090243951064
141,142,0,0.06435702156365394
142,143,0,0.08762268559513495
143,144,1,0.07025324596875841
144,145,0,0.09755736339646955
145,146,1,0.06447893478646362
146,147,1,0.1197927080163703
147,148,0,0.06276158671113578
148,149,0,0.1342753483024244
149,150,0,0.12070375799699867
150,151,1,-0.01576692547456402
151,152,0,0.058608940570103456
152,153,1,0.02533241541232091
153,154,0,0.08340317559631763
154,155,0,0.08148840374531363
155,156,1,0.10873593097334935
156,157,1,0.07284311817701641
157,158,1,0.11629103880801486
158,159,0,0.07523085923539237
159,160,1,0.01750739496803392
160,161,1,0.04962392969289551
161,162,0,0.04237911031758026
162,163,0,0.04819592589320183
163,164,1,0.08533298534681964
164,165,1,0.04426247629325321
165,166,1,0.07631152947472815
166,167,0,0.05606287894230785
167,168,0,0.05875130962123288
