,id,early_default,return
0,1,1,0.04978552187570284
1,2,1,0.08610647115193899
2,3,0,0.1066765614130221
3,4,0,0.03572716150728957
4,5,0,0.08088775793301416
5,6,0,0.06959556752403626
6,7,0,0.05043212590778594
7,8,1,0.07237592433794943
8,9,0,0.0713226662218762
9,10,1,0.08618619571759335
10,11,0,0.03283475164658057
11,12,0,0.04023476572154233
12,13,0,0.07182570468451359
13,14,0,0.08846002254665067
14,15,1,0.10157838531242058
15,16,0,0.05931335262110914
16,17,1,0.0874861580636436
17,18,1,0.07370369855917154
18,19,0,0.06329825535920694
19,20,1,0.05997594749945027
20,21,1,0.10544986840597392
21,22,1,0.09582157805777854
22,23,1,0.0865579159336744
23,24,1,0.10127328459394624
24,25,0,0.09905039645376396
25,26,0,0.10720464340995361
26,27,0,0.09736029503797583
27,28,1,0.010790224107263227
28,29,1,0.07576843088798302
29,30,1,0.08862528384664466
30,31,0,0.06606552628316491
31,32,0,0.10130925857195937
32,33,0,0.041627976169757025
33,34,1,0.09160933530744172
34,35,0,0.08826615516500483
35,36,0,0.10178415714883801
36,37,1,0.09575659854224129
37,38,0,0.06650591953620057
38,39,1,0.07909031190000596
39,40,1,0.10870868028201297
40,41,0,0.05227471223367409
41,42,0,0.07824391890191998
42,43,1,0.06861104922183221
43,44,0,0.1302313856342062
44,45,0,0.07279233833934348
45,46,1,0.06935172875751319
46,47,1,0.09788273171131498
47,48,0,0.03844215511790869
48,49,1,0.09019345000669846
49,50,1,0.04559418447164336
50,51,1,0.030905878701202434
51,52,0,0.10670674816041119
52,53,0,0.10764237502993479
53,54,1,0.10906696061724219
54,55,0,0.048909265060348296
55,56,0,0.09296064921602455
56,57,0,0.07683519177886478
57,58,1,0.07647822460607086
58,59,0,0.07453354809631801
59,60,0,0.10925956971768538
60,61,1,0.06043259336014625
61,62,0,0.08513078313928049
62,63,0,0.05090111887813798
63,64,1,0.08019706076443617
64,65,0,0.03857777652065028
65,66,1,0.0640319082789735
66,67,1,0.07523977430375826
67,68,1,0.09023094310856132
68,69,0,0.08448748785968468
69,70,1,0.07968865970387014
70,71,1,0.08165873463792096
71,72,1,0.09318099371439333
72,73,1,0.04094341570403603
73,74,0,0.04347688505157134
74,75,1,0.07579633856493073
75,76,1,0.09647009863781753
76,77,1,0.04994292184385933
77,78,1,0.10925590423929023
78,79,0,0.08062533327487995
79,80,1,0.08239735201342079
80,81,1,0.08394793028958406
81,82,1,0.05877251920649208
82,83,1,0.07241270306567849
83,84,0,0.056432326087078974
84,85,1,0.05602628348479262
85,86,1,0.1022367370016749
86,87,1,0.06890602546735082
87,88,0,0.09697051408911792
88,89,0,0.04504066814135288
89,90,0,0.07197754797049392
90,91,1,0.06413613650645075
91,92,1,0.07749531983152126
92,93,0,0.11305569755805481
93,94,0,0.08349998452204122
94,95,0,0.09586857763002064
95,96,1,0.14702522875883733
96,97,1,0.10908941643646342
97,98,0,0.09398351682973044
98,99,0,0.07931640849128224
99,100,1,0.05889104754371747
100,101,1,0.08610448005721931
101,102,1,0.08696321502690166
102,103,1,0.07509481266352905
103,104,1,0.11350732162389687
104,105,0,0.06969264673863555
105,106,1,0.10242959980412038
106,107,0,0.057833748282115606
107,108,0,0.09423638133317971
108,109,1,0.07723143672707072
109,110,1,0.08439915572052493
110,111,0,0.07041081708942754
111,112,1,0.03784307159132901
112,113,1,0.09034253580348378
113,114,0,0.06641098561344028
114,115,1,-0.0002897347527934524
115,116,0,0.07061266674521029
116,117,1,0.0899108385630786
117,118,1,0.07102957358335098
118,119,0,0.08884286617825277
119,120,1,0.05125136623302817
120,121,1,0.07682371147239851
121,122,1,0.13713023272161623
122,123,0,-0.07204224876726745
123,124,1,0.07534350973116542
124,125,1,0.08680472418103083
125,126,0,0.04212705196330447
126,127,1,0.08205735505501012
127,128,1,0.07186584997253051
128,129,1,0.05736013450243163
129,130,0,0.10357658681337426
130,131,1,0.10761548301981635
131,132,0,0.06747905897080676
132,133,1,0.06328944503428416
133,134,0,0.07050326241866885
134,135,0,0.05984652589860408
135,136,1,0.04637999115674965
136,137,0,0.08306265511261988
137,138,1,0.0644656023487587
138,139,0,0.08533437280197281
139,140,0,0.05605879227334219
140,141,1,0.06968452986353792
141,142,0,0.06427869486083809
142,143,0,0.08842393564616433
143,144,1,0.06993296761829682
144,145,0,0.0972343140769086
145,146,1,0.06418050089034188
146,147,1,0.1197798289258612
147,148,0,0.0634184207970126
148,149,0,0.1342024992765824
149,150,0,0.12046175382203445
150,151,1,-0.014680726209925235
151,152,0,0.05858344299035881
152,153,1,0.025648786571686448
153,154,0,0.08315615516097433
154,155,0,0.08118060414347038
155,156,1,0.10842642734028404
156,157,1,0.0725430140418882
157,158,1,0.11621800904269408
158,159,0,0.07492881922661283
159,160,1,0.0181924388094849
160,161,1,0.04932090507981394
161,162,0,0.042734254776085945
