,id,early_default,return
0,1,1,-0.016707739515498938
1,2,1,0.021468345076600705
2,3,0,0.00690960795682476
3,4,0,-0.044710173936347075
4,5,0,0.015620500634679806
5,6,0,0.007221840100857978
6,7,0,-0.019688045519869045
7,8,1,0.02616727889042987
8,9,0,0.006447671804020713
9,10,1,0.03454683380775801
10,11,0,-0.03564477127122012
11,12,0,-0.023747334794469555
12,13,0,0.009275320503012066
13,14,0,0.02692840632589162
14,15,1,0.03017695446942999
15,16,0,0.023890200672270254
16,17,1,0.022645598657909834
17,18,1,-0.024311284058944112
18,19,0,-0.004754543079810377
19,20,1,-0.00832613133000078
20,21,1,0.045840095398033916
21,22,1,0.02400382797675747
22,23,1,0.01593853910853365
23,24,1,0.03280061319213488
24,25,0,0.03478018585762838
25,26,0,0.034437413355567555
26,27,0,0.030296568064393244
27,28,1,-0.05905595666441461
28,29,1,0.00956631331001698
29,30,1,0.02588639563904621
30,31,0,0.004514860590534712
31,32,0,0.03205779743913735
32,33,0,-0.030539811792594244
33,34,1,0.024598422681719537
34,35,0,0.02930993066690882
35,36,0,0.033987467846494784
36,37,1,0.029608577522771642
37,38,0,-0.0015069848914990806
38,39,1,0.016440272524683344
39,40,1,0.047026564827237584
40,41,0,-0.015933759346707245
41,42,0,0.019251308499466928
42,43,1,0.004937251708045978
43,44,0,0.06722296559674422
44,45,0,0.008529446075584358
45,46,1,0.003239682338044137
46,47,1,0.02631718666768018
47,48,0,-0.025012937714513805
48,49,1,0.024227303339075884
49,50,1,-0.015896917012631892
50,51,1,-0.05894507019537633
51,52,0,0.03573199509067793
52,53,0,0.04309780390958314
53,54,1,0.031224386617764062
54,55,0,-0.01673161865468729
55,56,0,0.028874673812833252
56,57,0,0.009118174197375038
57,58,1,0.00955326521152479
58,59,0,0.00900972838742157
59,60,0,0.040704065261659636
60,61,1,-0.005572833975995907
61,62,0,0.02219180060181198
62,63,0,-0.02155496074922099
63,64,1,-0.014524740000340758
64,65,0,-0.03025060298181344
65,66,1,0.0016801056586982365
66,67,1,0.002981584450549005
67,68,1,0.020312722302281545
68,69,0,0.02318064651811736
69,70,1,0.011644178123371875
70,71,1,0.019033077900801682
71,72,1,0.021364900800993975
72,73,1,-0.010148199605893873
73,74,0,-0.018463223867180793
74,75,1,0.012196673485506961
75,76,1,0.02255945413434833
76,77,1,-0.01636893044133561
77,78,1,0.04378839920833
78,79,0,0.017107319327992164
79,80,1,0.015641681476358228
80,81,1,0.017905258913207225
81,82,1,-0.004055080075887374
82,83,1,0.00631260553829787
83,84,0,-0.011295592509931746
84,85,1,-0.010681269961479119
85,86,1,0.03676558183431443
86,87,1,-0.001479181921626065
87,88,0,0.032036055170336995
88,89,0,-0.03212112106613359
89,90,0,0.0033088465215908624
90,91,1,-0.0028932795776931784
91,92,1,0.006904442684237841
92,93,0,0.0436261737042259
93,94,0,0.021044290782744838
94,95,0,0.04670925440027638
95,96,1,0.07295769240309433
96,97,1,0.04899733153301262
97,98,0,0.021352733044190757
98,99,0,0.019406754781184983
99,100,1,0.012062943126426563
100,101,1,0.006317058984753555
101,102,1,0.012216367116503247
102,103,1,0.008181573372725655
103,104,1,0.03893655295959896
104,105,0,0.002518845979809315
105,106,1,0.034830362885893355
106,107,0,-0.011508335558318726
107,108,0,0.02640174724584193
108,109,1,0.014621315393207313
109,110,1,0.013469645415314552
110,111,0,0.013423308907882778
111,112,1,-0.03064980975710086
112,113,1,0.01740460610672652
113,114,0,0.0012977569119957044
114,115,1,-0.05137484758932076
115,116,0,0.007710612274304468
116,117,1,0.022402190480099088
117,118,1,-0.026715993574023524
118,119,0,0.023724840107002813
119,120,1,-0.013691894050980202
120,121,1,0.0015567268506014491
121,122,1,0.06731195209549602
122,123,0,-0.12948916333887778
123,124,1,0.006666233023535216
124,125,1,0.022371061806870336
125,126,0,-0.024768372083960575
126,127,1,0.010132795027319532
127,128,1,0.010086123002912856
128,129,1,0.004735167533523689
129,130,0,0.0442716135017992
130,131,1,0.04050250725413564
131,132,0,-0.0013197801419807926
132,133,1,0.0005776159478477348
133,134,0,0.002270285942164762
134,135,0,-0.00251572436901067
135,136,1,-0.02071753555346173
136,137,0,0.012734598888446042
137,138,1,-0.0023224696316956873
138,139,0,0.01796652292412209
139,140,0,0.0003207061439052944
140,141,1,0.005227874992473791
141,142,0,0.0003245705545629543
142,143,0,0.0005826811638415426
143,144,1,0.0018170904575654742
144,145,0,0.03293619684694294
145,146,1,0.003542872766235746
146,147,1,0.04927147496347272
147,148,0,-0.015779190536264517
148,149,0,0.06623271579330536
149,150,0,0.0561692252094729
150,151,1,-0.10923491614038881
151,152,0,-0.008721642704883122
152,153,1,-0.04270687031470494
153,154,0,0.01712495782257922
154,155,0,0.008646893304316693
155,156,1,0.04982614610285315
156,157,1,0.011258174527806412
157,158,1,0.04503691050162782
158,159,0,0.010371802410220104
159,160,1,-0.05611710940402605
160,161,1,0.007304249651768957
161,162,0,-0.02359787627278067
162,163,0,-0.018181483846013213
163,164,1,0.018737288682048808
164,165,1,-0.003796945010272848
165,166,1,0.012967605898954513
166,167,0,-0.009911103862265671
167,168,0,-0.00849739964592789
168,169,0,0.014852645599652776
169,170,1,0.030222456522493536
170,171,0,0.0030759133418214717
171,172,1,0.02193165384763255
172,173,1,0.027935136458328975
173,174,0,-0.00040141236155895386
174,175,0,-0.02856276930253282
175,176,1,0.014118307078842781
176,177,0,-0.002067923927019217
177,178,1,0.0070290703305563255
178,179,1,0.03754670738841947
179,180,1,-0.04993202661269251
180,181,1,-0.02784332999559374
181,182,1,-0.03470562759350221
182,183,0,-0.002006189802382545
183,184,1,0.004013785324571273
184,185,1,-0.05064207105361777
185,186,0,-0.001958330420556615
186,187,0,0.014465232917850101
187,188,0,-0.03295343763146351
188,189,1,0.014804567502612767
189,190,0,0.06008293410227039
190,191,1,0.047235746996328334
191,192,0,0.037030045875431836
192,193,1,0.005742543874411922
193,194,0,-0.006312175635981266
194,195,0,0.02636422841144936
195,196,0,0.013675368721156487
196,197,1,-0.005026418761916845
197,198,1,0.01809206471999411
198,199,1,0.016695864626609987
199,200,1,0.01636814379111067
200,201,0,0.0047197718687793915
201,202,0,0.019433761202799705
202,203,1,-0.023380691394834577
203,204,0,0.007093974239959452
204,205,1,0.015183774034150936
205,206,1,-0.04633392135943743
206,207,0,0.03180745574251184
207,208,0,0.03817370583234107
208,209,1,0.04047190743004415
209,210,0,-0.004336063384001358
210,211,0,0.01774288530723506
211,212,1,0.036949651300887336
212,213,1,0.011740360552435344
213,214,0,-0.03321043690426085
214,215,0,-0.10855675678740773
215,216,1,0.03754078533019682
216,217,0,0.01588458699679131
217,218,1,0.0030833704261887585
218,219,1,0.00012093891897496829
219,220,1,0.01755260621936862
220,221,0,-0.011526870714545489
221,222,0,0.03309381437778345
222,223,0,0.019495781281739604
223,224,0,0.01888856934596728
224,225,0,-0.0041358136217394086
225,226,1,0.03116337641167246
226,227,0,-0.065712139753055
227,228,1,-0.030470927888244462
228,229,1,0.028810968295653737
229,230,1,-0.021345992547707172
230,231,1,0.01813933119570681
231,232,0,-0.06646632669734497
232,233,1,-0.0017252068201844563
233,234,0,0.039631424675439494
234,235,1,0.02248507645792825
235,236,1,0.003019724785094962
236,237,0,0.017889053632874432
237,238,0,0.009003914408796724
238,239,1,-0.0014511736443261376
239,240,0,-0.02572368608786417
240,241,1,-0.008585000579008406
241,242,1,-0.03254320634092573
242,243,1,0.037899738280008664
243,244,0,0.01589013562392559
244,245,0,0.024996517002723272
245,246,1,0.05161442374089201
246,247,1,-0.0948599284984579
247,248,0,0.052038005009793525
248,249,0,0.04249058174388119
249,250,0,0.031879642397637464
250,251,1,0.0020857367756696313
251,252,1,0.03818688126337848
252,253,1,0.001860310229434114
253,254,1,-0.04823412121188979
254,255,0,-0.12153238406089481
255,256,0,0.021466815246974177
256,257,0,0.003743021485319946
257,258,1,-0.012278875259688325
258,259,0,0.010636134064215097
259,260,1,0.032944768675328
260,261,1,0.01689374683047639
261,262,1,-0.006428764986865666
262,263,0,0.016364112698799792
263,264,0,-0.02729989283644441
264,265,0,0.004146474407640682
265,266,1,0.014988292230431762
266,267,1,0.046717707373704356
267,268,1,-0.0007869906324619357
268,269,1,-0.015711589481400237
269,270,1,0.003092178979401385
270,271,0,0.05096297101578366
271,272,1,0.006773160612464248
272,273,0,0.007865252595817093
273,274,0,-0.010788340238479174
274,275,0,0.019067489564904158
275,276,1,-0.0015085072759685302
276,277,0,-0.048338785912791706
277,278,0,0.03349547405563856
278,279,1,0.04687708298747735
279,280,0,-0.015487441341012737
280,281,0,0.00961158581177041
281,282,0,0.03682602854617848
282,283,1,-0.017396274512925188
283,284,1,0.031981749302364595
284,285,0,0.026681412810742895
285,286,0,0.03465264661619172
286,287,0,0.04530465189392785
287,288,0,0.0074325172544204374
288,289,1,0.0108671092662217
289,290,0,-0.015034619306459704
290,291,0,0.029025615680476676
291,292,1,0.049904230918182996
292,293,1,0.014282061142007467
293,294,1,0.01398740269769385
294,295,0,-0.01038182916108954
295,296,0,0.022099834690084086
296,297,0,0.023457630818812806
297,298,0,-0.008900586752218137
298,299,0,0.025206595717401564
299,300,1,0.023567413708079153
300,301,1,0.006134420376720225
301,302,0,-0.011132021623068663
302,303,1,0.0007702980875693372
303,304,0,-0.0990394332602155
304,305,0,-0.038291584091800154
305,306,1,-0.17119992057820374
306,307,1,0.004761051678667905
307,308,0,-0.013814750509432322
308,309,0,-0.0220577591527376
309,310,1,0.009376139718569414
310,311,0,0.036901282120114606
311,312,1,0.004433427955587233
312,313,0,0.013446289208288203
313,314,1,0.06283929032554077
314,315,0,-0.017142807819805116
315,316,1,-0.004495196195414891
316,317,1,-0.07092589848634816
317,318,0,-0.012101763980776704
318,319,0,-0.0038739905847031153
319,320,0,0.010375817063156411
320,321,0,-0.03532827556743548
321,322,0,0.02895116087086891
322,323,1,-0.15597928996012564
323,324,0,-0.01971481201825226
324,325,0,-0.013350146917349728
325,326,0,-0.02685415809230915
326,327,0,0.021362465048802334
327,328,1,0.019466906591531052
328,329,1,-0.022393165727483875
329,330,0,0.019146307636924684
330,331,0,-0.00760600928907626
331,332,1,-0.013037657262150368
332,333,0,0.021224854917862468
333,334,1,0.003269937121000985
334,335,0,0.008323783459845724
335,336,0,0.004223526230406477
336,337,1,-0.00459576069698832
337,338,1,0.043606350858083925
338,339,0,0.0097695621154849
339,340,1,-0.14238418855391471
340,341,0,0.05092161647123617
341,342,1,0.013269923056794444
342,343,0,0.006581132686218155
343,344,1,0.03506037012310588
344,345,0,0.01087767378887548
345,346,1,0.026164812132656447
346,347,0,-0.02199851031353245
347,348,0,0.019243723118890794
348,349,1,0.032237731116989195
349,350,0,0.02336453118121211
350,351,1,0.024054392114365518
351,352,0,-0.022636166355230965
352,353,1,0.01573387777904284
353,354,0,-0.020992921000143196
354,355,0,-0.07414115086182935
355,356,0,0.00801298976274686
356,357,0,0.018500733934237033
357,358,1,0.038125761734170906
358,359,0,0.019612287101887196
359,360,0,-0.04813890830701443
360,361,0,-0.032226872866739434
361,362,1,0.03681730585224533
362,363,1,0.04009732816435266
363,364,1,0.04431368141077649
364,365,1,0.021897185617154126
365,366,1,0.01887260610001825
366,367,1,-0.019399788939375096
367,368,1,0.03517342743394965
368,369,0,0.0013867383185386687
369,370,0,0.037933778890516676
370,371,1,0.0068867851737427
371,372,0,0.047580471595767546
372,373,0,0.03326270436691394
373,374,0,0.041843157759284086
374,375,1,0.014225219746177246
375,376,1,0.027881015053650798
376,377,1,0.022757166476723146
377,378,0,0.0027990064702040187
378,379,0,0.016723309052853262
379,380,0,-0.010052650732324565
380,381,0,-0.03903508166923113
381,382,1,0.03589928917469597
382,383,0,-0.00015716921334020832
383,384,1,0.05758764309099567
384,385,1,0.03595782764627991
385,386,0,0.006866968182503426
386,387,0,0.020871583207537035
387,388,0,0.04359710709641196
388,389,1,-0.026382734857023336
389,390,0,0.0332959020090223
390,391,0,0.02352605656787204
391,392,0,-0.027699333418670483
392,393,1,0.011672653341537977
393,394,1,0.0010859664635057167
394,395,1,-0.035241570327697536
395,396,1,-0.013822107517955637
396,397,0,-0.007190012685729863
397,398,1,0.04800754072003379
398,399,1,0.007227669258696434
399,400,0,-0.011508490739136361
400,401,0,-0.009240969358990683
401,402,1,0.016431033511330996
402,403,0,0.03394022382421023
403,404,0,0.03929074502370582
404,405,0,0.023932502789681228
405,406,1,-0.002459014544856227
406,407,1,0.016837756296101267
407,408,0,-0.02664365286579812
408,409,0,-0.005556304903353879
409,410,0,0.07232634668702337
410,411,0,-0.0044548769121698865
411,412,0,0.03682003636757958
412,413,0,-0.011124237134542272
413,414,1,-0.010255468731867178
414,415,0,-0.00020296692152780736
415,416,1,0.022958277088387165
416,417,1,-0.0029244092899864127
417,418,0,-0.010578751009663422
418,419,0,0.006928950097593148
419,420,0,0.005870310471365037
420,421,0,0.019840249421200613
421,422,0,0.050972771058709086
422,423,0,0.0514604826507167
423,424,1,-0.005308984810821626
424,425,1,0.035881223403113935
425,426,1,0.023631048922850752
426,427,0,-0.10880682633105129
427,428,1,0.009214029260212789
428,429,0,-0.022390049853784358
429,430,0,0.049382367429549545
430,431,0,0.011563427784128798
431,432,0,-0.010461640674758022
432,433,0,0.055332531086153665
433,434,1,-0.008473195263569037
434,435,1,0.025837290103545185
435,436,1,0.03596981011493135
436,437,0,-0.002714348000024006
437,438,1,0.021016355855000956
438,439,1,0.01570290074123701
439,440,1,-0.0007285156338300877
440,441,0,-0.024877596368880716
441,442,0,-0.0013740735838294145
442,443,1,0.04436659067781091
443,444,0,0.026180729796269064
444,445,1,0.04069640942162136
445,446,0,0.0013075618985875174
446,447,0,0.01606663823821196
447,448,1,0.006624738824121761
448,449,1,0.027911604927797644
449,450,1,0.028661545744238615
450,451,1,0.01491801644631787
451,452,1,0.011914816374127371
452,453,0,0.014341378419995107
453,454,1,0.010916055720759267
454,455,0,0.01684657727277007
455,456,1,-0.05514988329050903
456,457,1,-0.0019110637905699005
457,458,1,0.018394441612091084
458,459,0,0.0002767731332041731
459,460,1,-0.02589425200132499
460,461,0,0.04905521162223939
461,462,1,0.025107420733289493
462,463,1,0.06412453952466174
463,464,0,0.011782932090671099
464,465,1,0.021101753773377974
465,466,0,0.04046002710245787
466,467,0,-0.021202403361949854
467,468,1,0.05906989761975383
468,469,1,-0.019921420791900506
469,470,1,0.013530316960704867
470,471,0,0.02266602393816328
471,472,0,0.023035934489818992
472,473,1,0.010958651920622595
473,474,1,-0.021614015428612784
474,475,1,-0.02100844367805378
475,476,0,0.03685698495036052
476,477,0,0.009726964114624878
477,478,1,0.04954140439409914
478,479,1,0.027985287660620528
479,480,0,0.025226519961045153
480,481,1,-0.0006090011589609794
481,482,0,-0.0006094386304069455
482,483,0,0.006349289997577149
483,484,0,0.0037638609755849704
484,485,1,-0.00332156113135813
485,486,0,-0.007716536882834207
486,487,1,0.025614136850199372
487,488,1,0.026434677288810663
488,489,1,0.034883069230573355
489,490,1,-0.007383606593938935
490,491,1,0.017891582964482025
491,492,1,0.022132429284760127
492,493,1,-0.01232843113286148
493,494,0,-0.0077031860601609985
494,495,0,0.0004756471438153659
495,496,1,0.006934608451575338
496,497,0,0.01564655976815114
497,498,1,0.0023081972863713616
498,499,0,0.012272833162616846
499,500,1,0.03851184379349082
500,501,1,-0.09908696242201026
501,502,1,0.001820792235357375
502,503,0,0.06288314598968314
503,504,0,0.033155358019002906
504,505,1,-0.0083083274068077
505,506,1,0.003593514044449803
506,507,1,0.011345503050660621
507,508,1,-0.015149172798637204
508,509,0,-0.04173667384357557
509,510,0,-0.005727763498522746
510,511,0,0.008874557196008052
511,512,0,0.027326278676428034
512,513,1,0.001747504007121621
513,514,0,0.020130545904966633
514,515,0,0.00023963917534435691
515,516,1,0.02975306906897316
516,517,0,-0.020625051149472533
517,518,0,0.03224542027961978
518,519,1,-0.0007407245402552831
519,520,0,0.0007891111437938446
520,521,0,0.010128562436071784
521,522,0,0.049447592500548164
522,523,1,0.007367562750247951
523,524,1,0.038062430165099276
524,525,0,-0.00314811866308122
525,526,0,-0.0005028306631076102
526,527,0,0.032818163109939014
527,528,1,0.0659422595465548
528,529,1,-0.01139046716864903
529,530,0,0.047437183342068576
530,531,1,0.013528618895501417
531,532,1,0.002501627468269052
532,533,0,0.05961519783577292
533,534,0,0.009258897087591944
534,535,1,-0.014459147733256829
535,536,0,-0.023839431558958343
536,537,1,0.011915858419820525
537,538,1,-0.08395782405032746
538,539,1,0.008033013741779931
539,540,0,0.011905501600949745
540,541,1,0.042797410798717184
541,542,1,-0.007529179290047151
542,543,1,0.008958640323597805
543,544,0,0.0074765813225314915
544,545,1,0.01640782961594012
545,546,1,0.011931668066722762
546,547,0,0.008557607929003338
547,548,1,0.03370995889220481
548,549,1,-0.015659930612747924
549,550,1,0.005582372686367925
550,551,0,-0.0018907463542044444
551,552,0,0.014043486247230598
552,553,1,-0.02305266863806693
553,554,1,0.050428853059685544
554,555,1,0.000564602470886218
555,556,1,-0.035430937412138694
556,557,1,0.021712907121935063
557,558,0,-0.0023676333172692188
558,559,0,0.008863375155711378
559,560,1,0.019602134364066978
560,561,0,-0.0077721750678749965
561,562,0,0.033989381579494
562,563,1,0.01685846187481376
563,564,1,0.03663524059003759
564,565,0,-0.014148780065694378
565,566,0,0.0001345411343112446
566,567,0,0.011986599342939625
567,568,0,-0.008213106721809726
568,569,1,0.006552816645904944
569,570,1,0.017998805340901293
570,571,0,0.030621583855379837
571,572,1,-0.008340354735807043
572,573,1,0.024648107313372507
573,574,0,0.005878323850098741
574,575,0,-0.0421376502396354
575,576,0,0.00761430719050845
576,577,1,0.04062581196509336
577,578,1,0.002190782787146802
578,579,1,0.06173312782737998
579,580,1,0.004077085385303899
580,581,1,-0.018816376299605204
581,582,0,0.06890640318883608
582,583,1,0.016172980572402754
583,584,1,0.00045658549115308415
584,585,0,0.03516668095333659
585,586,1,0.04312212706133314
586,587,1,0.02682923567344722
587,588,0,0.019262929642008587
588,589,0,-0.00852719574850383
589,590,1,0.01681673275971103
590,591,1,0.010805748712364368
591,592,0,0.014024887066935249
592,593,0,0.03728835906801299
593,594,0,0.02341665594612816
594,595,1,-0.008808445103350727
595,596,0,0.026653255578035138
596,597,1,0.052319887841401
597,598,1,0.007851095856518497
598,599,1,-0.00921573808735986
599,600,0,-0.004646760033004103
600,601,0,0.0074132309918330044
601,602,0,0.044872920386407125
602,603,0,-0.0213779562856835
603,604,1,-0.00021871281509213103
604,605,0,-0.005887903676867284
605,606,1,0.04469737721873246
606,607,1,0.012934510724499445
607,608,0,-0.01618163832696038
608,609,1,0.017026882471078537
609,610,0,-0.007416043748457063
610,611,0,0.02106109428036452
611,612,0,0.03733462703986327
612,613,1,0.009581220549004585
613,614,1,0.004258610691243062
614,615,0,-0.023390315410837394
615,616,1,0.00030266168108057786
616,617,1,-0.020764086181338313
617,618,1,0.0022333050202021486
618,619,0,0.0005850854279879289
619,620,1,-0.031091814513017804
620,621,0,-0.014726685270005372
621,622,0,0.007487589130507542
622,623,0,0.0021193006782463056
623,624,1,0.0003502237082942867
624,625,0,0.008290281906624234
625,626,1,0.0071979886506000484
626,627,0,0.013423130955497254
627,628,0,-0.006752256572709173
628,629,0,0.008965740337086338
629,630,0,-0.03378295785797439
630,631,1,-0.03718047513493021
631,632,0,0.0006479320905050773
632,633,1,0.03557151719094106
633,634,0,0.02988611929252681
634,635,1,-0.01122380943181487
635,636,1,0.03371774992521829
636,637,1,-0.02241218288662134
637,638,0,0.006650471421539716
638,639,1,-0.1307285950432776
639,640,1,-0.0013158619042585341
640,641,1,0.03697629585772942
641,642,0,0.002100245145921787
642,643,0,-0.0345307299180493
643,644,0,-0.015899044477317912
644,645,0,0.025241594084838788
645,646,0,0.03844872450916517
646,647,0,0.025186142265529878
647,648,0,0.011843701995193523
648,649,1,0.00179420624322128
649,650,1,0.017269957505305283
650,651,0,-0.03178568276777345
651,652,1,-0.0027963563830644897
652,653,0,-0.026246073812088478
653,654,1,0.018088113583683875
654,655,1,-0.001076717754618209
655,656,1,-0.03761763982157074
656,657,0,0.046913109111133264
657,658,0,-0.04372936892295516
658,659,1,-0.008507165302417798
659,660,0,0.0026220289357774124
660,661,1,0.061651937745173996
661,662,0,0.03654625816831063
662,663,0,-0.0006053434440588348
663,664,0,-0.0020274548054223726
664,665,1,0.003102527784326284
665,666,0,-0.00393569631161024
666,667,1,-0.015400781339488148
667,668,0,-0.024350119488878032
668,669,0,0.024253533591338326
669,670,0,0.0014796763145635962
670,671,1,0.02447716141742787
671,672,0,0.03264161395647436
672,673,1,0.02703626758601632
673,674,1,0.003614038218518389
674,675,1,0.0022894801994366317
675,676,0,-0.00485776831111223
676,677,1,0.04990828043061019
677,678,1,0.013869680380127071
678,679,0,0.016126922079267504
679,680,1,0.041687704376308705
680,681,1,0.047541590239642925
681,682,1,0.056608552302677535
682,683,0,-0.0007010419174359266
683,684,0,-0.005625594936301939
684,685,1,0.037466811090922515
685,686,1,-0.018925501004848966
686,687,1,0.05464009946902921
687,688,0,-0.021297481618589745
688,689,1,0.02433774265137811
689,690,0,-0.01803708389641791
690,691,1,0.028833232851985875
691,692,0,0.02826101204896603
692,693,0,-0.005136779542485202
693,694,1,-0.006385087790540297
694,695,1,0.03961265310755788
695,696,0,-0.0006694121983826023
696,697,0,0.015465857576220873
697,698,0,0.018001566260607945
698,699,0,0.03487291234503916
699,700,1,0.019991990215395463
700,701,1,0.04529977843719915
701,702,1,0.0330990588420303
702,703,0,-0.01349077310543808
703,704,1,-0.02932479493081512
704,705,1,0.006769938067030167
705,706,0,0.04001612239705079
706,707,0,-0.014755598486713234
707,708,1,0.013851139527974
708,709,0,0.02285317905198678
709,710,1,0.01154218466583923
710,711,0,0.009136242292261173
711,712,0,-0.011667845429744063
712,713,1,0.00020407472565265455
713,714,0,-0.05221039208966409
714,715,0,0.00367460172992356
715,716,1,-0.02545552911269916
716,717,0,0.04536540154636097
717,718,0,-0.0018645219753762633
718,719,0,-0.045314753185607584
719,720,0,0.020730699729331645
720,721,1,0.014353904961656505
721,722,0,0.0513603186291062
722,723,0,-0.05961314229480498
723,724,1,-0.0034988484131125153
724,725,0,0.0028339075888817247
725,726,1,-0.01869079345756935
726,727,1,0.001654222892778359
727,728,0,-0.02164473098078464
728,729,0,0.00904965963528461
729,730,1,-0.0025601092151602816
730,731,1,-0.007706714382245235
731,732,0,0.04827104198763463
732,733,0,-0.0016795706510860757
733,734,0,0.004440185104043811
734,735,1,-0.02610282241494608
735,736,1,-0.021738651222369468
736,737,1,-0.000680113224034681
737,738,1,0.033684989382977086
738,739,0,-0.0032351565859844427
739,740,0,-0.06662369499774061
740,741,0,0.007484141998336849
741,742,1,-0.018583049102148246
742,743,0,0.007317180348375472
743,744,0,0.015391413994374869
744,745,0,0.0023410695755848904
745,746,0,-0.0020064484560730774
746,747,1,0.004930450490251279
747,748,0,9.837221537849e-05
748,749,1,0.002574005295568933
749,750,0,-0.043479727040396786
750,751,1,0.01505208073833538
751,752,0,0.04612709008535126
752,753,0,0.024818765406298023
753,754,1,-0.0013553141452619685
754,755,1,0.022174277284243454
755,756,0,-0.041213894448718626
756,757,1,-0.009833841079576511
757,758,1,-0.02273948569101587
758,759,1,0.02127140128152283
759,760,1,0.024303729236734618
760,761,1,-0.18514472295992382
761,762,1,0.001113477210802466
762,763,1,0.0360150456241943
763,764,0,-0.016203035073342257
764,765,0,0.011310122231895963
765,766,0,-0.008623108155087763
766,767,0,0.014667518332551636
767,768,1,0.0076767696496628235
768,769,1,-0.024148797862321287
769,770,0,0.047061572774461845
770,771,0,0.027033002971676295
771,772,0,0.016733674844575826
772,773,0,0.016725991062059922
773,774,1,-0.0031771096903076682
774,775,0,0.01589197285502455
775,776,1,0.0075771547499823965
776,777,0,-0.03611251899881858
777,778,0,0.01655171107984844
778,779,0,0.0072223603331075855
779,780,1,0.007845801814945003
780,781,0,0.004818197894429728
781,782,0,0.028829025453580605
782,783,0,0.05977432821536652
